,Month,Day,Community Area,Domestic,Arrest,Location Description_RESIDENCE,Location Description_STREET,Primary Type_BATTERY,Primary Type_THEFT,SocioEconomic-Status_Low Income,SocioEconomic-Status_Moderate Income
108948,2,4,8,False,False,0,1,0,0,1,0
955290,10,21,28,False,False,0,1,0,1,0,1
270002,3,31,46,True,False,0,0,0,1,0,0
817367,9,10,66,True,False,0,0,1,0,0,0
1172218,12,30,77,True,False,0,0,1,0,1,0
7438,1,2,71,True,False,1,0,0,0,0,1
565142,6,30,52,True,False,1,0,1,0,0,1
542237,6,24,67,True,False,1,0,1,0,0,0
321654,4,18,69,True,False,1,0,1,0,0,1
855956,9,21,64,False,False,1,0,0,1,1,0
675806,8,1,71,False,False,0,1,1,0,0,1
655131,7,26,27,False,False,0,1,0,1,0,0
531286,6,21,49,False,False,0,1,1,0,0,1
1166219,12,28,69,False,False,0,1,0,1,0,1
8213,1,2,66,False,False,0,0,1,0,0,0
390459,5,10,65,False,False,0,1,0,1,0,1
306645,4,12,51,True,False,1,0,1,0,0,1
250499,3,24,54,True,False,0,1,1,0,0,0
951694,10,20,28,False,False,0,1,1,0,0,1
645706,7,23,59,True,False,0,0,0,0,0,1
770329,8,28,25,True,False,1,0,1,0,0,1
803588,9,6,8,True,False,1,0,1,0,1,0
837847,9,16,3,False,False,0,1,0,1,0,1
393852,5,11,46,False,False,1,0,0,1,0,0
563867,6,30,68,True,False,0,0,1,0,0,0
815188,9,9,40,False,False,0,1,0,1,0,0
788509,9,2,70,True,False,1,0,1,0,0,1
115869,2,6,3,True,False,0,0,1,0,0,1
631016,7,19,1,False,False,0,1,0,0,0,1
115510,2,6,25,True,False,0,1,1,0,0,1
820290,9,11,24,False,False,0,1,0,1,1,0
389089,5,10,28,False,False,0,1,0,1,0,1
52866,1,15,30,True,False,0,0,1,0,0,0
1032011,11,13,49,True,False,0,1,1,0,0,1
225294,3,15,31,False,False,0,1,0,0,0,0
84752,1,26,19,True,False,0,0,1,0,0,1
1125387,12,14,23,False,False,0,1,0,0,0,0
861871,9,23,43,True,False,0,1,0,0,0,1
309830,4,13,68,False,False,1,0,1,0,0,0
52567,1,15,68,True,False,0,1,0,0,0,0
916397,10,9,68,False,False,1,0,0,1,0,0
400807,5,14,38,False,False,0,1,0,1,0,1
226833,3,16,23,True,False,1,0,1,0,0,0
622043,7,16,3,False,False,0,0,0,0,0,1
308858,4,13,44,True,False,1,0,1,0,0,1
934669,10,15,53,False,False,1,0,0,1,0,1
141849,2,15,56,False,False,0,1,0,1,0,1
22974,1,7,68,False,False,0,0,0,0,0,0
627286,7,18,29,False,False,1,0,0,1,0,0
778516,8,30,43,False,False,0,1,1,0,0,1
405054,5,15,71,False,False,0,1,0,0,0,1
831564,9,14,60,False,False,0,1,0,1,0,1
302716,4,11,50,False,False,1,0,1,0,0,1
702242,8,8,38,False,False,0,1,1,0,0,1
1053448,11,20,25,False,False,1,0,0,1,0,1
1083641,11,30,69,True,False,0,0,1,0,0,1
21332,1,6,25,True,False,1,0,1,0,0,1
590082,7,7,44,False,False,1,0,0,1,0,1
674261,7,31,23,False,False,0,0,0,1,0,0
410007,5,17,25,False,False,0,1,1,0,0,1
627840,7,18,71,True,False,1,0,1,0,0,1
920590,10,10,46,False,False,0,0,1,0,0,0
706053,8,9,25,True,False,1,0,0,0,0,1
335297,4,22,28,False,False,0,1,0,1,0,1
825851,9,13,29,False,False,1,0,0,1,0,0
1113563,12,10,43,True,False,0,0,1,0,0,1
27918,1,8,25,False,False,0,0,1,0,0,1
300217,4,10,26,True,False,0,0,1,0,0,0
565741,6,30,66,False,False,0,1,0,0,0,0
157498,2,21,51,False,False,1,0,0,1,0,1
429827,5,23,8,False,False,0,1,0,1,1,0
938778,10,16,71,True,False,1,0,1,0,0,1
643157,7,22,71,False,False,0,0,0,0,0,1
29355,1,8,26,False,False,0,0,1,0,0,0
665221,7,29,71,False,False,0,1,0,0,0,1
786038,9,1,38,True,False,0,1,0,1,0,1
821934,9,11,44,False,False,0,1,0,0,0,1
1101439,12,6,43,False,False,0,0,0,0,0,1
944828,10,18,68,True,False,1,0,1,0,0,0
696902,8,6,63,False,False,0,0,0,1,0,0
520313,6,18,53,False,False,0,1,0,1,0,1
698573,8,7,71,False,False,1,0,0,0,0,1
497227,6,11,32,False,False,0,1,0,1,1,0
254063,3,25,13,True,False,0,0,1,0,0,1
279675,4,3,24,False,False,0,0,0,1,1,0
673158,7,31,6,False,False,0,1,0,1,1,0
120055,2,8,16,True,False,1,0,1,0,0,1
891149,10,2,67,False,False,1,0,0,1,0,0
1109658,12,9,23,True,False,0,0,0,1,0,0
260339,3,27,53,True,False,1,0,1,0,0,1
1052445,11,20,26,True,False,0,0,1,0,0,0
1077868,11,29,49,True,False,1,0,0,1,0,1
617080,7,15,24,False,False,0,1,1,0,1,0
1006685,11,5,61,False,False,0,1,0,0,0,0
290760,4,7,66,False,False,0,1,0,1,0,0
648583,7,24,41,False,False,0,0,0,1,1,0
733755,8,17,77,False,False,0,1,0,1,1,0
404590,5,15,71,True,False,0,0,1,0,0,1
86523,1,27,4,False,False,0,1,0,0,1,0
479617,6,5,7,True,False,0,0,1,0,1,0
531661,6,21,28,False,False,0,1,1,0,0,1
41424,1,12,43,True,False,1,0,1,0,0,1
859824,9,22,2,False,False,0,1,0,1,0,1
391588,5,11,22,False,False,0,1,0,1,1,0
883702,9,29,38,False,False,0,1,0,1,0,1
82076,1,25,6,False,False,0,0,0,1,1,0
944865,10,18,25,True,False,1,0,0,0,0,1
938268,10,16,25,False,False,0,1,0,1,0,1
1079408,11,29,1,True,False,0,0,1,0,0,1
780332,8,30,20,False,False,0,1,0,1,0,1
306531,4,12,17,True,False,1,0,1,0,1,0
578560,7,4,67,False,False,0,1,1,0,0,0
1118931,12,12,18,True,False,1,0,1,0,0,1
550475,6,26,22,False,False,0,1,0,1,1,0
30482,1,9,16,True,False,1,0,0,0,0,1
642831,7,22,36,True,False,0,0,0,0,0,0
1127258,12,14,6,False,False,0,1,0,1,1,0
618845,7,16,51,False,False,1,0,1,0,0,1
677751,8,1,30,True,False,0,0,1,0,0,0
279095,4,3,31,True,False,1,0,1,0,0,0
295964,4,9,73,True,False,0,0,1,0,0,1
211095,3,11,23,True,False,0,0,1,0,0,0
580,1,1,68,True,False,1,0,1,0,0,0
170410,2,25,73,False,False,0,0,0,0,0,1
349238,4,27,67,False,False,0,1,1,0,0,0
94592,1,30,40,False,False,0,0,0,1,0,0
546023,6,25,63,False,False,0,0,1,0,0,0
395320,5,12,19,True,False,1,0,0,0,0,1
784814,9,1,26,True,False,0,0,1,0,0,0
883877,9,29,28,False,False,0,1,1,0,0,1
661952,7,28,66,False,False,0,0,0,1,0,0
337686,4,23,44,True,False,0,1,1,0,0,1
622552,7,17,22,False,False,1,0,0,1,1,0
1018183,11,9,17,False,False,0,1,0,1,1,0
869297,9,25,28,False,False,0,1,0,1,0,1
638747,7,21,29,False,False,0,1,0,0,0,0
244941,3,22,43,True,False,0,0,1,0,0,1
461271,5,31,49,True,False,1,0,0,0,0,1
243258,3,21,15,False,False,1,0,0,1,0,1
819465,9,11,46,False,False,0,0,0,0,0,0
243005,3,21,43,False,False,0,0,1,0,0,1
21660,1,6,25,False,False,0,0,0,0,0,1
625711,7,17,68,True,False,1,0,0,0,0,0
421549,5,20,8,False,False,0,0,0,1,1,0
917313,10,9,25,True,False,0,0,1,0,0,1
805763,9,7,41,True,False,0,0,1,0,1,0
330179,4,21,68,False,False,0,1,0,1,0,0
477730,6,5,22,False,False,0,1,0,1,1,0
268540,3,30,25,False,False,0,0,0,1,0,1
906098,10,6,16,False,False,0,1,0,1,0,1
563069,6,30,66,True,False,0,0,1,0,0,0
411522,5,17,69,True,False,1,0,0,0,0,1
327928,4,20,74,True,False,1,0,1,0,1,0
599416,7,10,44,True,False,1,0,1,0,0,1
810493,9,8,49,True,False,0,0,1,0,0,1
1126176,12,14,40,False,False,1,0,0,1,0,0
1105148,12,7,42,False,False,0,0,0,1,0,1
704957,8,9,59,False,False,0,1,0,1,0,1
626215,7,18,68,False,False,0,1,0,1,0,0
595619,7,9,25,False,False,1,0,0,0,0,1
486400,6,7,6,False,False,0,1,0,1,1,0
139220,2,15,61,False,False,0,0,0,0,0,0
241584,3,21,6,False,False,0,1,0,1,1,0
94973,1,30,69,False,False,1,0,0,1,0,1
273410,4,1,13,False,False,0,1,0,1,0,1
1016174,11,8,46,True,False,1,0,1,0,0,0
818228,9,10,8,False,False,0,1,0,1,1,0
427706,5,22,71,False,False,0,0,0,0,0,1
462040,5,31,25,False,False,1,0,0,1,0,1
1010425,11,6,1,False,False,0,1,0,1,0,1
590278,7,7,25,True,False,0,0,1,0,0,1
63726,1,19,22,False,False,0,1,0,1,1,0
500016,6,12,25,True,False,1,0,1,0,0,1
554991,6,27,42,True,False,0,0,0,1,0,1
850485,9,20,20,True,False,1,0,1,0,0,1
223192,3,15,38,True,False,0,0,1,0,0,1
293747,4,8,24,True,False,0,1,1,0,1,0
603780,7,11,14,True,False,0,0,0,0,0,1
11833,1,3,69,False,False,0,0,0,1,0,1
583829,7,5,54,True,False,1,0,1,0,0,0
257431,3,26,6,False,False,0,1,0,0,1,0
789928,9,2,75,True,False,1,0,1,0,0,1
543283,6,24,66,True,False,0,1,0,0,0,0
394737,5,12,73,False,False,1,0,0,1,0,1
193037,3,5,42,False,False,0,0,1,0,0,1
503986,6,13,61,True,False,1,0,1,0,0,0
957931,10,22,24,False,False,1,0,0,0,1,0
424923,5,21,38,False,False,0,0,0,1,0,1
845691,9,18,66,True,False,0,0,1,0,0,0
659936,7,27,68,True,False,0,0,1,0,0,0
161912,2,22,25,True,False,0,0,1,0,0,1
285310,4,5,56,False,False,0,1,0,1,0,1
628723,7,18,42,False,False,0,1,0,1,0,1
79571,1,24,26,True,False,0,0,0,0,0,0
224709,3,15,61,True,False,1,0,1,0,0,0
357280,4,30,24,False,False,0,1,0,1,1,0
3468,1,1,29,True,False,0,0,1,0,0,0
740550,8,19,46,False,False,0,0,1,0,0,0
136739,2,14,49,True,False,1,0,1,0,0,1
546856,6,25,14,False,False,1,0,0,1,0,1
908595,10,7,26,False,False,0,0,1,0,0,0
418710,5,19,49,False,False,0,1,1,0,0,1
1114646,12,10,3,True,False,0,0,0,0,0,1
1173098,12,31,45,False,False,0,1,0,1,0,1
383044,5,8,6,True,False,1,0,1,0,1,0
851807,9,20,68,False,False,0,1,0,1,0,0
892475,10,2,43,True,False,1,0,1,0,0,1
16958,1,5,28,True,False,1,0,1,0,0,1
958619,10,22,69,False,False,0,1,0,1,0,1
46922,1,13,61,False,False,0,1,0,0,0,0
921496,10,11,7,False,False,0,1,0,1,1,0
728232,8,15,66,True,False,0,1,1,0,0,0
709855,8,10,45,False,False,1,0,0,1,0,1
767651,8,27,45,True,False,1,0,1,0,0,1
611839,7,13,6,False,False,0,1,0,1,1,0
314949,4,15,63,False,False,0,1,1,0,0,0
1034304,11,14,70,False,False,0,1,0,0,0,1
316738,4,16,40,True,False,0,1,1,0,0,0
353249,4,28,43,True,False,0,0,1,0,0,1
605683,7,12,26,False,False,0,1,0,0,0,0
476031,6,4,21,False,False,0,1,0,1,0,1
419149,5,19,49,True,False,1,0,1,0,0,1
301906,4,11,43,True,False,0,0,0,0,0,1
969704,10,25,8,False,False,0,0,0,1,1,0
929861,10,13,23,False,False,0,1,0,1,0,0
352674,4,28,67,False,False,1,0,0,1,0,0
491688,6,9,4,False,False,0,1,0,1,1,0
608376,7,12,62,False,False,1,0,0,1,0,1
963173,10,23,58,False,False,0,0,0,1,0,0
653654,7,25,51,False,False,0,1,0,0,0,1
1084942,12,1,26,False,False,0,1,0,0,0,0
1151041,12,22,1,False,False,0,0,0,0,0,1
1141078,12,19,19,False,False,0,1,0,1,0,1
495349,6,10,1,False,False,0,0,0,1,0,1
353062,4,28,66,True,False,1,0,1,0,0,0
405635,5,15,59,False,False,0,0,1,0,0,1
507879,6,14,19,False,False,0,1,1,0,0,1
1098717,12,5,42,True,False,0,0,1,0,0,1
1050608,11,19,43,False,False,0,0,0,1,0,1
937951,10,16,41,True,False,0,0,0,0,1,0
187029,3,3,31,True,False,0,1,1,0,0,0
536023,6,22,25,False,False,1,0,0,1,0,1
61697,1,18,25,True,False,0,1,0,0,0,1
918930,10,10,25,True,False,1,0,1,0,0,1
32852,1,9,66,True,False,0,0,1,0,0,0
367989,5,3,23,True,False,0,0,1,0,0,0
387548,5,9,71,False,False,0,0,0,1,0,1
927260,10,12,2,False,False,0,1,0,1,0,1
944143,10,17,34,True,False,1,0,1,0,0,0
1111751,12,9,16,False,False,0,1,0,1,0,1
1088313,12,2,73,False,False,0,1,0,1,0,1
560135,6,29,68,True,False,0,0,1,0,0,0
244969,3,22,27,False,False,0,0,0,0,0,0
626500,7,18,40,False,False,0,0,0,1,0,0
303357,4,11,25,True,False,0,0,1,0,0,1
1118801,12,12,40,True,False,1,0,1,0,0,0
581927,7,5,8,False,False,0,0,0,1,1,0
173126,2,26,67,True,False,0,0,0,0,0,0
600018,7,10,46,False,False,1,0,0,1,0,0
937037,10,15,35,False,False,0,1,0,1,0,1
176224,2,27,44,True,False,1,0,0,0,0,1
682177,8,2,44,True,False,1,0,1,0,0,1
735972,8,18,33,False,False,0,1,0,1,1,0
485115,6,7,74,False,False,0,0,0,1,1,0
1039549,11,16,64,True,False,0,0,1,0,1,0
550113,6,26,75,False,False,1,0,1,0,0,1
1142573,12,19,21,False,False,1,0,1,0,0,1
606902,7,12,73,False,False,0,1,0,1,0,1
865295,9,24,23,True,False,0,0,1,0,0,0
288710,4,6,46,False,False,0,0,0,0,0,0
25714,1,7,43,False,False,1,0,0,0,0,1
455099,5,30,3,True,False,0,0,0,1,0,1
923366,10,11,49,True,False,1,0,0,0,0,1
103838,2,2,29,False,False,0,0,0,0,0,0
303721,4,11,25,False,False,0,0,1,0,0,1
615277,7,14,71,True,False,0,0,0,1,0,1
118751,2,7,1,False,False,0,1,1,0,0,1
455264,5,30,69,True,False,0,1,1,0,0,1
693018,8,5,24,False,False,0,1,0,1,1,0
1059849,11,22,71,False,False,0,0,1,0,0,1
966727,10,24,44,False,False,0,1,0,1,0,1
2700,1,1,49,True,False,1,0,1,0,0,1
7391,1,2,32,True,False,0,0,1,0,1,0
29067,1,8,68,False,False,0,0,0,0,0,0
587184,7,6,31,False,False,0,1,0,1,0,0
932045,10,14,7,False,False,0,1,0,1,1,0
502186,6,12,68,True,False,0,0,0,1,0,0
632813,7,20,25,False,False,0,1,0,1,0,1
889005,10,1,60,True,False,0,0,0,0,0,1
704357,8,9,41,False,False,0,1,0,1,1,0
1028502,11,12,27,False,False,0,1,0,1,0,0
145242,2,17,14,False,False,0,1,0,1,0,1
78755,1,24,69,False,False,0,0,0,0,0,1
343753,4,25,25,False,False,0,0,0,0,0,1
410465,5,17,8,True,False,1,0,1,0,1,0
306274,4,12,49,False,False,1,0,0,1,0,1
234086,3,18,3,False,False,0,0,1,0,0,1
54491,1,16,1,True,False,0,0,1,0,0,1
940351,10,16,43,False,False,0,0,0,0,0,1
92670,1,29,22,False,False,0,1,0,1,1,0
281374,4,4,67,True,False,1,0,1,0,0,0
1085932,12,1,1,True,False,0,0,1,0,0,1
960070,10,22,44,True,False,0,0,0,1,0,1
446782,5,28,24,False,False,0,1,0,1,1,0
600910,7,10,71,False,False,0,1,1,0,0,1
1111650,12,9,29,True,False,1,0,1,0,0,0
269574,3,31,43,True,False,0,0,1,0,0,1
341099,4,24,68,True,False,0,0,1,0,0,0
860862,9,23,22,False,False,0,1,0,1,1,0
957300,10,21,68,False,False,0,1,0,0,0,0
993986,11,1,40,False,False,0,1,1,0,0,0
1000568,11,3,71,False,False,1,0,0,1,0,1
220004,3,14,25,True,False,0,0,1,0,0,1
397408,5,13,19,True,False,1,0,1,0,0,1
187495,3,3,8,True,False,0,0,1,0,1,0
902958,10,5,39,False,False,0,1,0,0,0,1
860431,9,23,10,False,False,0,1,0,1,1,0
59874,1,18,43,False,False,0,1,0,1,0,1
356075,4,29,70,True,False,0,0,1,0,0,1
62231,1,18,68,True,False,1,0,1,0,0,0
360509,5,1,32,False,False,1,0,0,1,1,0
909705,10,7,7,False,False,0,1,1,0,1,0
375905,5,6,66,True,False,1,0,1,0,0,0
165273,2,24,67,False,False,0,0,1,0,0,0
424238,5,21,19,True,False,1,0,1,0,0,1
155252,2,20,19,False,False,0,1,0,1,0,1
22961,1,7,14,False,False,0,1,0,1,0,1
922008,10,11,25,False,False,0,0,0,0,0,1
846601,9,19,56,False,False,0,1,0,1,0,1
596643,7,9,49,True,False,1,0,1,0,0,1
957709,10,22,38,True,False,0,0,1,0,0,1
168236,2,25,70,False,False,1,0,1,0,0,1
376150,5,6,22,False,False,0,1,0,1,1,0
1023862,11,10,19,True,False,1,0,1,0,0,1
157673,2,21,8,False,False,0,1,0,0,1,0
1101380,12,6,18,False,False,1,0,0,1,0,1
65959,1,20,43,False,False,0,1,0,1,0,1
714141,8,11,25,True,False,1,0,0,1,0,1
246256,3,22,71,True,False,0,0,0,1,0,1
585101,7,6,30,False,False,1,0,0,0,0,0
910303,10,7,24,False,False,1,0,0,0,1,0
623954,7,17,39,False,False,0,0,0,1,0,1
216571,3,13,28,False,False,0,0,0,1,0,1
112260,2,5,44,True,False,1,0,1,0,0,1
55672,1,16,71,True,False,0,0,1,0,0,1
404790,5,15,32,False,False,0,1,0,1,1,0
364817,5,2,25,True,False,0,0,1,0,0,1
26984,1,8,42,True,False,1,0,0,0,0,1
121521,2,8,46,False,False,1,0,0,1,0,0
755339,8,23,67,True,False,0,0,0,0,0,0
1156767,12,24,25,False,False,0,1,1,0,0,1
582683,7,5,25,False,False,0,1,1,0,0,1
831532,9,14,71,False,False,1,0,0,1,0,1
370257,5,4,33,False,False,0,1,0,1,1,0
796866,9,4,71,False,False,0,0,0,1,0,1
1089227,12,2,2,False,False,0,0,0,1,0,1
1126444,12,14,0,False,False,0,1,0,0,0,0
331478,4,21,45,False,False,0,1,0,1,0,1
240512,3,21,4,False,False,0,1,0,1,1,0
346163,4,26,29,False,False,0,0,0,1,0,0
747241,8,21,38,False,False,0,0,0,1,0,1
1147540,12,21,64,True,False,1,0,0,1,1,0
738167,8,18,49,False,False,0,1,0,1,0,1
1059128,11,22,64,True,False,0,0,1,0,1,0
342969,4,25,71,False,False,0,1,0,1,0,1
715529,8,12,65,True,False,1,0,1,0,0,1
281454,4,4,32,False,False,0,1,0,1,1,0
976398,10,27,66,False,False,0,1,1,0,0,0
990240,10,31,16,False,False,0,1,0,1,0,1
502878,6,12,43,True,False,0,0,1,0,0,1
659121,7,27,44,True,False,0,0,1,0,0,1
191219,3,4,53,False,False,0,1,0,1,0,1
700510,8,8,43,True,False,0,0,1,0,0,1
21299,1,6,43,True,False,0,0,1,0,0,1
1108668,12,8,8,True,False,0,0,1,0,1,0
495731,6,10,23,False,False,1,0,0,0,0,0
374577,5,5,51,False,False,1,0,0,0,0,1
509993,6,15,27,False,False,0,1,1,0,0,0
297350,4,9,22,True,False,0,0,1,0,1,0
569448,7,1,22,False,False,0,0,0,1,1,0
948617,10,19,28,False,False,0,1,0,1,0,1
1152664,12,23,30,False,False,0,1,0,0,0,0
977305,10,27,2,False,False,0,0,0,1,0,1
722750,8,14,66,True,False,1,0,1,0,0,0
1125537,12,14,24,False,False,1,0,0,1,1,0
416271,5,18,1,False,False,0,1,0,1,0,1
465707,6,1,69,True,False,0,0,0,0,0,1
919186,10,10,19,True,False,1,0,1,0,0,1
710741,8,10,24,False,False,0,1,0,1,1,0
731364,8,16,1,False,False,0,0,0,1,0,1
587148,7,6,15,False,False,0,1,0,1,0,1
547606,6,25,73,False,False,0,0,1,0,0,1
1062345,11,23,54,True,False,1,0,1,0,0,0
507081,6,14,28,False,False,0,1,0,1,0,1
873664,9,26,23,True,False,0,0,1,0,0,0
801549,9,5,71,True,False,0,0,1,0,0,1
110874,2,4,69,False,False,1,0,0,1,0,1
1095410,12,4,33,True,False,0,0,1,0,1,0
576215,7,3,15,False,False,1,0,0,0,0,1
929492,10,13,3,False,False,0,1,0,1,0,1
626793,7,18,25,False,False,1,0,0,1,0,1
88419,1,28,25,True,False,0,0,1,0,0,1
310611,4,14,66,False,False,0,1,0,1,0,0
212747,3,11,27,True,False,0,0,0,0,0,0
51536,1,15,68,True,False,0,0,1,0,0,0
979410,10,28,25,False,False,0,0,1,0,0,1
77798,1,24,54,False,False,0,1,0,0,0,0
656032,7,26,43,False,False,0,1,1,0,0,1
906334,10,6,42,True,False,0,1,1,0,0,1
187155,3,3,71,False,False,0,0,1,0,0,1
573890,7,3,40,False,False,0,1,0,1,0,0
615753,7,15,29,False,False,0,1,1,0,0,0
1113473,12,10,72,True,False,0,0,1,0,1,0
678962,8,1,52,True,False,1,0,0,1,0,1
342549,4,25,61,False,False,0,1,0,1,0,0
931564,10,14,23,True,False,1,0,1,0,0,0
596471,7,9,15,True,False,0,0,1,0,0,1
395326,5,12,20,True,False,0,0,1,0,0,1
1067076,11,25,25,True,False,0,0,0,1,0,1
532306,6,21,62,True,False,0,1,0,1,0,1
105013,2,2,35,True,False,0,0,1,0,0,1
591903,7,8,42,True,False,0,0,1,0,0,1
36753,1,10,43,False,False,0,0,0,1,0,1
147777,2,18,54,True,False,0,1,1,0,0,0
958902,10,22,28,False,False,0,0,0,1,0,1
388456,5,10,60,False,False,1,0,1,0,0,1
608183,7,12,63,False,False,0,1,0,1,0,0
451544,5,29,49,False,False,0,1,0,1,0,1
490750,6,9,24,False,False,0,0,0,1,1,0
39039,1,11,40,True,False,0,0,1,0,0,0
461794,5,31,8,False,False,0,0,0,1,1,0
842223,9,17,16,False,False,0,0,1,0,0,1
57941,1,17,31,False,False,0,1,0,1,0,0
410149,5,17,30,False,False,0,1,1,0,0,0
836412,9,16,24,False,False,0,1,0,1,1,0
930323,10,13,49,False,False,0,1,0,0,0,1
710756,8,10,25,True,False,0,1,1,0,0,1
684,1,1,61,False,False,0,0,0,1,0,0
426856,5,22,24,False,False,0,1,0,1,1,0
513212,6,15,6,False,False,0,0,0,1,1,0
391240,5,11,61,True,False,0,0,0,0,0,0
303971,4,11,37,False,False,0,0,0,0,0,0
190196,3,4,62,True,False,0,0,1,0,0,1
1122302,12,13,25,False,False,0,0,0,0,0,1
308924,4,13,29,True,False,0,0,0,1,0,0
851905,9,20,42,False,False,0,1,0,1,0,1
441006,5,26,66,False,False,1,0,0,0,0,0
272863,4,1,71,False,False,0,1,1,0,0,1
140282,2,15,28,False,False,0,1,1,0,0,1
525836,6,19,23,True,False,0,0,1,0,0,0
142359,2,16,28,False,False,1,0,0,1,0,1
633458,7,20,63,True,False,1,0,1,0,0,0
513995,6,16,46,False,False,1,0,1,0,0,0
777622,8,30,69,False,False,0,0,1,0,0,1
580584,7,4,22,False,False,0,1,0,1,1,0
748718,8,21,67,True,False,1,0,1,0,0,0
934891,10,15,51,True,False,1,0,0,0,0,1
943094,10,17,64,False,False,0,0,0,1,1,0
909892,10,7,43,True,False,0,0,1,0,0,1
721885,8,14,44,True,False,0,0,1,0,0,1
1057420,11,22,2,True,False,0,0,0,0,0,1
1057385,11,22,43,True,False,0,1,1,0,0,1
1014631,11,8,60,True,False,0,0,1,0,0,1
20739,1,6,24,False,False,1,0,0,1,1,0
349601,4,27,37,True,False,0,0,1,0,0,0
258927,3,27,26,False,False,0,0,0,0,0,0
439908,5,25,53,False,False,0,1,0,1,0,1
1111824,12,9,3,True,False,1,0,1,0,0,1
1066574,11,25,6,False,False,0,1,0,1,1,0
518836,6,17,28,False,False,0,0,0,1,0,1
840212,9,17,31,False,False,0,1,0,0,0,0
406504,5,15,44,False,False,0,0,0,1,0,1
292914,4,8,61,False,False,0,1,0,1,0,0
558323,6,28,44,False,False,0,0,0,1,0,1
32099,1,9,3,True,False,0,0,1,0,0,1
354548,4,29,60,False,False,0,1,0,1,0,1
467900,6,2,68,False,False,1,0,0,1,0,0
161999,2,22,69,False,False,1,0,0,1,0,1
747176,8,21,53,True,False,1,0,0,0,0,1
369592,5,4,49,False,False,0,0,0,0,0,1
52098,1,15,7,True,False,0,0,0,0,1,0
1083961,12,1,8,False,False,0,1,0,1,1,0
1090406,12,3,43,False,False,1,0,0,1,0,1
832299,9,14,42,True,False,0,0,0,1,0,1
1076874,11,28,49,True,False,1,0,0,0,0,1
348360,4,27,61,False,False,0,1,1,0,0,0
348436,4,27,27,True,False,1,0,1,0,0,0
1003678,11,4,53,False,False,0,1,1,0,0,1
394233,5,12,29,True,False,1,0,1,0,0,0
115770,2,6,48,True,False,1,0,1,0,0,1
748975,8,21,15,False,False,1,0,0,0,0,1
701080,8,8,38,False,False,0,1,0,1,0,1
39706,1,11,68,False,False,0,1,0,1,0,0
362423,5,1,74,True,False,0,0,1,0,1,0
15492,1,5,46,True,False,0,0,1,0,0,0
510652,6,15,49,True,False,1,0,0,0,0,1
963726,10,23,36,False,False,1,0,0,1,0,0
35852,1,10,25,True,False,0,0,0,0,0,1
244984,3,22,4,True,False,0,0,1,0,1,0
1172466,12,30,70,True,False,1,0,1,0,0,1
434785,5,24,25,False,False,0,1,0,0,0,1
118089,2,7,43,True,False,0,0,1,0,0,1
545271,6,25,75,False,False,1,0,0,1,0,1
1085759,12,1,71,False,False,1,0,0,1,0,1
75664,1,23,71,False,False,0,1,0,0,0,1
739138,8,19,23,False,False,0,1,0,1,0,0
323459,4,18,31,False,False,0,1,1,0,0,0
1032769,11,13,46,True,False,0,0,1,0,0,0
985442,10,30,25,False,False,0,1,0,1,0,1
47979,1,14,32,True,False,0,0,1,0,1,0
348170,4,27,43,False,False,0,0,0,1,0,1
976638,10,27,34,True,False,1,0,0,0,0,0
16188,1,5,1,False,False,0,0,0,0,0,1
586253,7,6,24,False,False,1,0,0,1,1,0
1175011,12,31,68,True,False,0,1,0,0,0,0
856632,9,21,71,False,False,0,1,0,1,0,1
81723,1,25,23,False,False,0,0,0,0,0,0
131342,2,12,35,True,False,0,0,1,0,0,1
913744,10,8,30,True,False,0,0,0,1,0,0
566311,7,1,6,False,False,0,0,0,1,1,0
312172,4,14,49,False,False,1,0,0,1,0,1
1015893,11,8,67,True,False,1,0,0,0,0,0
854627,9,21,44,True,False,0,0,1,0,0,1
668313,7,30,64,True,False,0,0,0,1,1,0
8114,1,2,14,True,False,0,0,1,0,0,1
1033853,11,14,17,False,False,0,1,0,1,1,0
868040,9,25,15,False,False,0,0,0,0,0,1
895922,10,3,5,False,False,1,0,1,0,1,0
655140,7,26,68,True,False,0,1,1,0,0,0
1032691,11,13,15,True,False,0,0,1,0,0,1
553284,6,27,63,True,False,1,0,1,0,0,0
1074670,11,27,71,False,False,0,1,0,1,0,1
678406,8,1,35,True,False,0,1,1,0,0,1
476263,6,4,36,True,False,0,0,0,1,0,0
1173389,12,31,28,False,False,0,1,1,0,0,1
971615,10,26,25,False,False,0,1,0,1,0,1
32682,1,9,43,True,False,0,0,0,0,0,1
120801,2,8,72,True,False,1,0,1,0,1,0
291010,4,7,42,False,False,0,1,0,1,0,1
745006,8,20,66,False,False,0,1,0,1,0,0
213675,3,12,46,True,False,0,1,0,0,0,0
43026,1,12,1,False,False,0,0,0,1,0,1
830819,9,14,68,False,False,0,0,0,0,0,0
1126441,12,14,27,True,False,0,0,1,0,0,0
859053,9,22,43,False,False,1,0,0,1,0,1
1091452,12,3,28,False,False,0,1,0,1,0,1
779118,8,30,43,False,False,0,0,0,0,0,1
662180,7,28,67,True,False,1,0,1,0,0,0
577780,7,4,25,False,False,1,0,0,1,0,1
703128,8,8,44,False,False,0,1,0,1,0,1
674856,7,31,26,False,False,0,1,1,0,0,0
400168,5,14,41,False,False,0,1,0,1,1,0
462807,6,1,66,True,False,1,0,1,0,0,0
